Price,Close,High,Low,Open,Volume,Log_Returns
Ticker,SPY,SPY,SPY,SPY,SPY,
Date,,,,,,
2020-08-10,314.3216857910156,314.50900462280714,311.87693634969577,313.8439698873227,44282100,0.0029844407499870465
2020-08-11,311.7270812988281,316.1669637762921,310.98712470692084,315.52065231283603,69601100,-0.008288872956376725
2020-08-12,316.07330322265625,316.8601109967527,314.17184395562185,314.19994321236794,53774400,0.013846093334249025
2020-08-13,315.5018615722656,316.83195953791005,314.56518172145144,315.2957908616785,41816100,-0.0018095765577213767
2020-08-14,315.51129150390625,316.05458191805104,314.3685407469734,315.10852595958863,47260400,2.9888225293961336e-05
2020-08-17,316.5135498046875,316.9163153538768,315.5206712677434,316.5416490619518,35481000,0.003171581480383049
2020-08-18,317.1972961425781,317.6281608941963,315.29580849727586,316.91627502049505,38733900,0.002157913526620521
2020-08-19,315.87664794921875,318.10592262882545,315.3052582102795,317.5813840471287,68054200,-0.0041721827960419745
2020-08-20,316.8601379394531,317.34720129286933,313.99389916681145,314.12501951437406,42207800,0.003108688491647159
2020-08-21,317.9841003417969,318.20889436883493,316.1762864236929,316.52288199564566,55106600,0.003540911325728692
2020-08-24,321.20635986328125,321.2812816955143,317.9560786980553,320.456998614907,48588700,0.010082399593109099
2020-08-25,322.3303527832031,322.4146505623299,320.5974888739316,321.7777149521224,38463400,0.003493177749689023
2020-08-26,325.5618896484375,325.8335062797612,322.3771832169068,322.92982101246366,50790200,0.009975620795802288
2020-08-27,326.2737121582031,327.74430653002054,324.58769969390005,326.4423362727961,58034100,0.002184056196833011
2020-08-28,328.3812561035156,328.51240502213,326.1051306036052,327.3134557864188,48588900,0.006438662588421035
2020-08-31,327.1916809082031,329.05566491761255,326.957510913646,328.16583608941806,66099200,-0.003629120220686135
2020-09-01,330.2734069824219,330.3764280718998,327.1261470011209,328.034727836042,54908700,0.009374638138023382
2020-09-02,335.0506286621094,336.0341317600016,331.0509846041809,332.2124878703745,69540000,0.014360833294469435
2020-09-03,323.5198669433594,333.81396934221664,320.89714621360946,333.3362534717021,148011100,-0.03502112618660528
2020-09-04,320.8785705566406,325.8054893942068,313.666120962586,324.2131500684587,139156300,-0.008197757862110749
2020-09-08,312.11114501953125,320.94405943361454,311.802053186897,315.38952512691657,114465300,-0.0277034082818047
2020-09-09,318.2745666503906,320.7754867255069,315.2959019505696,316.176383607373,91462300,0.019555068979446782
2020-09-10,312.7481689453125,320.84107109300925,311.77401352334135,320.17603614796514,90569500,-0.017516132750973957
2020-09-11,312.90728759765625,315.63302955857506,310.04104936765964,314.5558533820421,84680200,0.0005086462656413432
2020-09-14,317.0287780761719,318.82721666936453,313.0572631054365,316.12019712274855,65605700,0.013085611427190664
2020-09-15,318.6304626464844,320.36329785700826,317.038095140093,319.5202915357684,52920900,0.005039454655618181
2020-09-16,317.36590576171875,321.3374195804574,317.08488462715303,319.88557710007984,82096000,-0.003976621924288705
2020-09-17,314.57464599609375,316.316885872113,311.90510195465646,312.43901647998564,91523300,-0.008833988925638699
2020-09-18,310.9530944824219,315.5047710780121,308.4327496129001,315.39192409872584,105877900,-0.011579316932574362
2020-09-21,307.49224853515625,307.6427207058514,302.5644069183266,306.29791334853064,99450800,-0.011192200291490054
2020-09-22,310.62384033203125,311.18810375008957,306.44833121788116,308.9969157278458,63612100,0.010132784593305966
2020-09-23,303.42022705078125,311.47030232000276,302.9123870189486,311.1881562135915,93112200,-0.02346393088147484
2020-09-24,304.2289733886719,307.33237956626084,300.74937241411027,302.0847950642425,76681300,0.0026618872034929308
2020-09-25,309.14739990234375,309.9467420177309,302.4797581905343,303.36373551697545,71069400,0.016037565668024133
2020-09-28,314.28216552734375,315.00628597643316,312.3636811367021,313.3699476812692,64584600,0.016473013226996704
2020-09-29,312.57061767578125,314.8276432366407,311.86529539428534,314.0753109495666,51304000,-0.005460778513339485
2020-09-30,314.9404602050781,318.13791487859936,313.0501876591284,313.2476698252386,104081100,0.0075531855279318385
2020-10-01,316.96240234375,318.5611154536733,315.0533313921479,317.5736758475334,88698700,0.006399556511320551
2020-10-02,313.95306396484375,316.9342388970397,311.46093086990044,311.94055922577877,89431100,-0.009539665332989212
2020-10-05,319.5203857421875,319.70845445162604,315.9937745693195,316.0407845717703,45713100,0.01757758000563335
2020-10-06,314.9780578613281,321.786787223268,314.46083309595923,319.6614072862933,90128900,-0.014318098105649473
2020-10-07,320.4607849121094,321.27895403446433,317.9498253679829,317.97803710669746,56999600,0.017256934089819487
2020-10-08,323.3008728027344,323.3667097598083,321.4952354207353,322.4262802003496,45242500,0.008823471489794578
2020-10-09,326.18804931640625,326.65826416947885,324.34481512825994,324.97488695958054,59528600,0.00889066905731776
2020-10-12,331.43560791015625,332.93088757924073,328.2663646461562,328.7647912025177,80388500,0.01595949268979796
2020-10-13,329.2726135253906,331.4732152992231,328.29455872603177,331.29453138300465,73255500,-0.006547525948368649
2020-10-14,327.20361328125,330.965331099997,326.4606946757806,329.8556312313777,57727900,-0.006303372491483499
2020-10-15,326.7992248535156,327.2882378221496,322.6895528624062,323.23498930051227,60357700,-0.0012366566494551705
2020-10-16,326.6017150878906,329.85559258397126,326.42303121646523,328.1722160214179,89501900,-0.000604559190436396
2020-10-19,321.63629150390625,328.5202133972915,320.724073772048,327.8807282470236,68425600,-0.015320054209105661
2020-10-20,322.9247131347656,326.21621665826694,322.2288044308222,322.9999348731785,60051900,0.003997832129528567
2020-10-21,322.3133850097656,325.07824979677264,322.0030272297962,322.87761970129503,63575000,-0.0018948921636163208
2020-10-22,324.0813903808594,324.67386554712687,320.35729766384543,322.52968747373944,55399300,0.005470371504724038
2020-10-23,325.18170166015625,325.3791838133677,322.6895692994357,325.3227603410216,49143900,0.0033894190079932517
2020-10-26,319.1724548339844,322.5485940677697,315.62701643972997,321.7492230698811,91473000,-0.01865254066052423
2020-10-27,318.07208251953125,319.8588929188217,317.85577339186375,319.5203520577409,65994100,-0.0034535357892367703
2020-10-28,307.2007751464844,318.1003521348805,306.70234854389633,312.3167151087192,127094300,-0.03477650714946541
2020-10-29,310.3230285644531,313.5392823343287,305.7243131729001,307.43590225725967,90597700,0.010112258038900458
2020-10-30,307.08795166015625,310.0502997587057,303.3826559916133,308.7242903108591,120287300,-0.01047958852267231
2020-11-02,310.52984619140625,312.5611487460782,307.74615408386074,310.52984619140625,86068300,0.011145825703854764
2020-11-03,316.0125732421875,318.1003282072314,310.61451625043287,313.8119713114063,93294200,0.01750198178274878
2020-11-04,323.07513427734375,327.2130180276153,319.36042655061067,320.5547615943241,126959700,0.022102908497531548
2020-11-05,329.3760070800781,331.2098560191429,328.0782098246944,328.4355776138151,82039700,0.019315066805584324
2020-11-06,329.30084228515625,330.5704280240426,326.94035473283753,329.0845331386502,74973000,-0.00022822965562122643
2020-11-09,333.4386901855469,342.6737150116593,332.96847542290936,342.28813546234073,172304200,0.012487263746936813
2020-11-10,332.9496765136719,334.02175124658214,329.62996144392315,332.43242305600245,85552000,-0.001467653951030018
2020-11-11,335.42291259765625,336.25987970478604,333.9088065841856,335.16897833287265,58649000,0.007400804320586383
2020-11-12,332.169189453125,335.4701071140811,330.3353686300907,334.39800340553035,67546200,-0.009747715402879546
2020-11-13,336.76788330078125,337.52021558537405,333.5798128231088,334.1064511622512,62892200,0.013749473553102017
2020-11-16,340.9715576171875,341.16903979187896,338.16906715410846,339.4762780381147,74541100,0.012405145606891802
2020-11-17,339.1376647949219,340.3602403037653,336.9934867897762,338.5263913903148,66111000,-0.005392949269204685
2020-11-18,335.0562744140625,339.9653183329974,335.0186491921803,339.4104682836854,70591300,-0.01210761474535121
2020-11-19,336.46685791015625,336.843023961899,333.05309430882124,334.4167285334726,59940900,0.004201152582508735
2020-11-20,334.162841796875,336.4104823480211,334.08762005566564,336.2035866851526,70417300,-0.00687122917279617
2020-11-23,336.1659240722656,337.4449231276328,333.7302150892081,335.99665364864717,63230600,0.00597643526435071
2020-11-24,341.58282470703125,342.1376747014869,337.88694343738825,338.7521225576934,62415900,0.015985321972633856
2020-11-25,341.0561828613281,341.52639763469347,339.9464828840976,341.4981858962768,45330900,-0.001542958853351761
2020-11-27,342.0060119628906,342.4856114964469,340.9809185430137,342.16586890753234,28514100,0.002781092910608266
2020-11-30,340.49188232421875,341.48873523925596,337.7740561538637,341.2160026644993,83872700,-0.0044370308990891415
2020-12-01,344.2159423828125,345.7770585569637,343.19087782922924,343.79276639259535,74231400,0.010877915064432628
2020-12-02,344.94012451171875,345.09998144573603,342.50441569069324,343.0874773552345,45927000,0.002101649917194506
2020-12-03,344.8460998535156,346.25674412070674,343.7269864389068,344.83668637451905,62882000,-0.0002726197058283973
2020-12-04,347.81793212890625,347.81793212890625,345.3445974128518,345.4386461232778,50749900,0.008580929204917119
2020-12-07,347.1031494140625,347.60157594229366,345.814765484463,347.03731245570685,48944300,-0.0020571629956365753
2020-12-08,348.1187438964844,348.69239202215203,345.76767052972957,345.81468051721424,42458900,0.0029216433332151614
2020-12-09,344.99658203125,348.946368874231,344.15020118629917,348.7865119244369,74098300,-0.009009129839679428
2020-12-10,344.8836975097656,345.94635866510754,342.72069258647576,343.6046985525773,57735400,-0.00032725829637264634
2020-12-11,344.4793701171875,344.89316146012175,341.62048463826864,343.1627743440492,57698600,-0.00117304641902018
2020-12-14,342.9370422363281,347.77083518668377,342.758358326332,346.67996216725686,69216200,-0.004487325123982251
2020-12-15,347.5733947753906,347.5733947753906,344.1220339931997,345.5138515229535,63865300,0.013428970703204333
2020-12-16,348.1187438964844,349.0497597658389,346.89616852599625,347.7895878852135,58420500,0.001567788975850192
2020-12-17,350.06549072265625,350.27238637413245,348.94637724871234,349.7833733341127,64119500,0.005576613663659025
2020-12-18,348.6677551269531,350.528299893319,346.62776476215817,350.3583079017458,136542300,-0.004000775598914955
2020-12-21,347.4210510253906,357.43210253413093,341.9149885476664,344.6916393900634,96386700,-0.003582029831754647
2020-12-22,346.83551025390625,347.86494453688266,345.69274798703805,347.75161655299087,47949000,-0.0016868141922751607
2020-12-23,347.1471862792969,349.08327322887294,346.81662711615803,347.8177293894569,46201400,0.0008982242580479942
2020-12-24,348.49774169921875,348.5260736960716,347.0338738252053,347.6288457591147,26457900,0.0038828921550241387
2020-12-28,351.49163818359375,351.8882861556867,350.45275022006433,351.08550778286985,39000400,0.008554171896436506
2020-12-29,350.821044921875,353.21992628820846,350.22604417784225,353.04048070439,53680500,-0.0019096720923491785
2020-12-30,351.3216247558594,352.36996634807684,350.9249767754317,351.6521839541972,49455300,0.0014258638319883388
2020-12-31,353.1065979003906,353.84325862502686,350.60384215784245,351.1232716965331,78520700,0.00506787464630583
2021-01-04,348.2994384765625,354.5894015504455,344.55001695243317,354.4571663426054,110210800,-0.013707423214961077
2021-01-05,350.6982727050781,351.80327823381515,347.6005161328377,347.6477553425615,66426200,0.006863666668837791
2021-01-06,352.794921875,356.03436720781934,348.611067046914,349.16828219544726,107997700,0.005960698394489655
2021-01-07,358.03662109375,358.7921603227116,355.0238601414591,355.203305752183,68766800,0.014748344476331755
2021-01-08,360.0765380859375,360.293740438384,356.14767148910244,359.4437517738404,71677200,0.005681339919985521
2021-01-11,357.64935302734375,359.43432648129277,356.7332466955589,356.8560282898141,51034700,-0.006763569048982587
2021-01-12,357.7248229980469,358.7542571093813,355.44872362782564,357.83817978500764,52547700,0.00021099439569495767
2021-01-13,358.688232421875,359.69875950492474,356.85601980188494,357.6493445205451,45303600,0.002689537822583723
2021-01-14,357.43206787109375,359.9537305098563,357.0920839586131,359.44372581916923,49989100,-0.0035082536793240885
2021-01-15,354.8255920410156,356.60111239100866,352.9367148490421,355.7889090330098,107160000,-0.007318945409367737
2021-01-19,357.6115417480469,358.15933207970585,355.8171148166169,357.31876819290676,51233300,0.007820939632678436
2021-01-20,362.5604248046875,363.4104134914988,359.5382107827262,359.9348587196526,61836100,0.01374383115972131
2021-01-21,362.8910217285156,363.5615937815436,361.9560368836678,363.1271313416165,47840100,0.0009114240471733726
2021-01-22,361.60650634765625,362.78705410980155,360.6242825394007,361.0115056640204,52860500,-0.0035459519929737183
2021-01-25,363.0326232910156,363.3914856062101,357.4320827097761,362.35262661585836,70402000,0.003936079977555784
2021-01-26,362.4659729003906,364.41151343720406,362.2298633321175,363.9959582912858,42665300,-0.0015620995239024164
2021-01-27,353.60711669921875,359.1887500268536,351.34047074016087,359.0943004406497,123351100,-0.024744145055102064
2021-01-28,356.6482238769531,360.7092968563918,355.00491053153803,355.4487688435801,94198100,0.008563471721919546
2021-01-29,349.5082702636719,355.7415684810777,347.8082641196695,354.759344630452,126765100,-0.020222704171547437
2021-02-01,355.3260192871094,356.37433192810187,349.8010496651537,352.9554700157922,75817600,0.016508507702922625
2021-02-02,360.3504333496094,361.9276580426692,355.4110393288535,358.5560062866703,64450700,0.014041251723399841
2021-02-03,360.6338195800781,362.3810364366792,359.33994354493296,361.1910347940909,52427100,0.0007861093884114204
2021-02-04,364.732666015625,364.77987640657886,360.7471348364491,361.68211962432645,47142600,0.011301570017672341
2021-02-05,366.1681823730469,366.8859647376959,364.68543607729646,366.63097676066207,48669800,0.003928079181732206
2021-02-08,368.8126220703125,368.859832458101,366.77263181556293,367.64149894027054,38365200,0.0071959732620866254
2021-02-09,368.5670166015625,369.1714708989511,367.5470360021783,367.9625623041739,35551100,-0.0006661574715433956
2021-02-10,368.40643310546875,370.4842086332597,365.96979527921025,370.3330950656053,59154400,-0.00043579181502130033
2021-02-11,369.0014343261719,369.92699412120993,366.5364645036441,369.5019854101698,42913300,0.0016137645829639195
2021-02-12,370.8243103027344,371.0698446898404,368.1137478616748,368.18931907460967,50593300,0.004927862212587044
2021-02-16,370.5031433105469,372.2692671884747,369.7759361763204,372.0709143884372,50972400,-0.0008664646391157415
2021-02-17,370.588134765625,370.84312271447357,367.69812723550217,368.72759028026013,52290600,0.00022936838676981513
2021-02-18,369.01092529296875,369.76646438690864,366.1964888474002,367.9437054268512,59712800,-0.0042650456137626365
2021-02-19,368.3592529296875,370.5786886022781,367.90591218955143,370.2859150478053,83241000,-0.0017675586894994714
2021-02-22,365.5259704589844,367.97206230684793,365.2520752695719,365.5543024563739,67414200,-0.007721361479829517
2021-02-23,365.9698791503906,367.33932635600047,359.0754903751852,363.2876775592541,107284100,0.0012137013385262014
2021-02-24,370.00262451171875,370.4370869309673,363.8637748632781,364.8648772694198,72433900,0.010959066276583659
2021-02-25,361.08709716796875,370.10650059110185,359.6232292725242,368.7181750810474,146670500,-0.024390903261938178
2021-02-26,359.2265625,364.15653191575177,357.2149329939965,362.99489117343546,152701600,-0.0051659128786902065
2021-03-01,367.9342956542969,369.19986846147003,359.42492535101763,364.1659956975434,105348800,0.02395109506290725
2021-03-02,365.0632019042969,368.3970680723539,364.553197133492,368.16095848871817,79595300,-0.007833883315385579
2021-03-03,360.2276611328125,365.33704685993314,360.12375793467703,364.35485180138636,119940200,-0.013334270884757157
2021-03-04,355.76995849609375,362.6643473200026,351.21775846923066,360.0388097084294,183433000,-0.01245188562473406
2021-03-05,362.3148498535156,363.382069685747,351.9354827263914,359.32096792435306,152039600,0.018229246802692004
2021-03-08,360.5110168457031,366.13986147787006,360.2276968626301,363.2876679677055,123149200,-0.004991068625200069
2021-03-09,365.6581726074219,368.24592420831067,363.9015024621558,364.4115071910354,113633600,0.014176426206548721
2021-03-10,367.9342956542969,369.653180443051,366.6026628864305,368.0381988647241,109899400,0.006205435440836241
2021-03-11,371.66473388671875,373.6669380986333,369.9741815741454,370.4369758539679,86245000,0.010087817097487762
2021-03-12,372.16534423828125,372.30700421509846,369.46426460706994,370.2859212945787,64653600,0.0013460343749706401
2021-03-15,374.38482666015625,374.64926825719897,370.24818188915265,372.42037866329116,73427200,0.005945987416510734
2021-03-16,373.9125671386719,375.7258725165567,373.12866721706916,375.00811901454654,73722500,-0.0012622243190975387
2021-03-17,375.1875915527344,375.99979470656734,371.44759490093605,372.6092644578998,97959300,0.003404152650468706
2021-03-18,369.72869873046875,374.67754596748256,369.03924842787467,372.5620134976693,115349100,-0.014656655023611685
2021-03-19,369.04461669921875,371.02495426639285,366.83685188570126,369.4236235546316,113624500,-0.0018519408118242095
2021-03-22,371.99139404296875,373.3937510952082,369.50886610002664,369.56571567762325,73778600,0.007953170517238083
2021-03-23,369.0635681152344,372.8157852554577,368.2676450198155,371.34712280254854,90686600,-0.00790181919392344
2021-03-24,367.1874084472656,372.1430087638026,367.14004343726725,370.484828584715,97588600,-0.005096533081085439
2021-03-25,369.2530517578125,370.05843043165333,363.7573514900823,365.7282332813951,116128600,0.005609818686848534
2021-03-26,375.2035217285156,375.6109533205011,369.8120653533776,370.4184704573895,114409100,0.015986417233760097
2021-03-29,375.0140380859375,375.93314485193406,372.1998682078959,373.7064399120075,108107600,-0.0005051431924739292
2021-03-30,374.01910400390625,374.70132781246895,372.3988043858414,373.7253715643106,76262200,-0.0026565838312459277
2021-03-31,375.5351257324219,377.117515972391,374.56865406620307,374.5970788529635,112734200,0.004045134389501034
2021-04-01,379.590576171875,379.64745466430844,377.28808159205624,377.49653967642456,99682900,0.010741230023787376
2021-04-05,385.0389099121094,385.5884944087488,382.2152843766025,382.2910741780174,91684800,0.014251153140250076
