Date,SPY,Close,SPY.2,SPY.3,SPY.4,Unnamed: 6,Log_Returns
2020-06-01,284.9486083984375,285.56411202327604,282.6265030783365,283.1487434036607,55758300.0,0.0040335292386826,0.004090462005346104
2020-06-02,287.3080749511719,287.3547208390642,284.5290159756294,285.8812344450804,74267200.0,0.0082462293293892,0.006250849312204778
2020-06-03,291.1316223144531,292.10150950135704,289.04266079801346,289.32242226540586,92567600.0,0.0132204033397536,0.01638396343558183
2020-06-04,290.36688232421875,291.89632079684446,288.2406099437138,290.1337382980232,75794400.0,-0.0026302404048058,-0.0007027036824817679
2020-06-05,297.8089294433594,299.60879497601815,295.7759198222224,295.8412069973895,150524700.0,0.0253068696352305,0.026078933486614064
2020-06-08,301.40869140625,301.60452447336337,298.07938696546233,298.6296036035241,73641200.0,0.0120150180597708,0.006639030650894955
2020-06-09,299.1611328125,301.48323848713284,297.8275271917575,298.7041511130984,77479200.0,-0.0074847885985699,-0.00040221670978787604
2020-06-10,297.4918212890625,300.65326841119503,296.7644129584786,299.7486683177794,95000800.0,-0.0055956008181171,-0.0027567523046852214
2020-06-11,280.3417358398437,291.1036738483451,279.7822128518547,290.4601939521889,209243600.0,-0.0593773890174427,-0.03227819733293745
2020-06-12,283.6989440917969,288.240584771874,278.46720626163506,287.45722432746294,194678900.0,0.0119042757646365,-0.009883976038338776
2020-06-15,286.3475036621094,287.4945826049996,276.73264555745334,277.9263419251905,135782700.0,0.009292501126677,-0.0025914782582097716
2020-06-16,291.8590393066406,294.3583651498472,286.92573170449174,294.20914954279255,137627500.0,0.0190648225939333,0.023593937182054225
2020-06-17,290.6466979980469,293.1926412353925,289.90061997210125,292.8942100250143,83398900.0,-0.004162510277311,-0.003968082537102619
2020-06-18,290.7586364746094,291.2435659030171,288.6416985279427,289.1079866760167,80828700.0,0.0003850617505846,-0.006669958275997725
2020-06-19,289.09698486328125,294.4735199564145,287.1205748165248,294.27682512221,135549600.0,-0.0057312755058559,0.01102917047488689
2020-06-22,290.9515686035156,291.3543341867788,287.3266211837307,288.4880953625206,74649400.0,0.0063946028269043,-0.01064891409195347
2020-06-23,292.2910461425781,294.58592407582245,291.8789045661162,293.6398679227788,68471200.0,0.0045932168198288,0.011030553404966763
2020-06-24,284.8350830078125,290.8485825626222,282.971098528155,290.22099424139043,132813500.0,-0.0258396825547566,-0.012767926189687234
2020-06-25,287.8885803222656,288.1602255040483,282.2029263238514,284.2542576439699,89468000.0,0.0106631747302679,-0.009286132921244536
2020-06-26,281.05078125,286.9893567319792,280.4606969483177,286.7739100729771,127961000.0,-0.0240381622012044,-0.0040715334783406375
2020-06-29,285.1816101074219,285.32210640285064,280.00177039109366,282.3247472879432,79773300.0,0.0145908365731952,-0.005826390533859674
2020-06-30,288.8345947265625,290.55811086462234,284.58208864312786,284.7413082153737,113394800.0,0.0127279819071312,0.018184853706337177
2020-07-01,290.8578491210937,292.14112467006703,289.49968033846915,289.9680203156232,72396500.0,0.006980469149054,0.005433395492409747
2020-07-02,292.4596862792969,295.70996790722165,291.7852753523576,294.3423941537088,69344200.0,0.0054921756589586,0.012142146638279524
2020-07-06,296.97442626953125,297.5645393300068,295.5787820114098,296.3374906362472,61713800.0,0.0153191957716461,0.006252004564656385
2020-07-07,293.9114685058594,297.41464278802863,293.5274262504825,295.410162321055,82910000.0,-0.0103674337991058,-0.0005038715627528037
2020-07-08,296.1595764160156,296.27197348066693,292.8999472002675,294.68898145465937,54638600.0,0.0076198241107083,-0.0038494070341114355
2020-07-09,294.4734802246094,297.02125111727224,291.0077525874965,296.77770515573906,83354200.0,-0.0057094697045249,0.0025258270409766214
2020-07-10,297.4802551269531,297.75190038318647,292.95610243214134,294.40794527798914,57550400.0,0.0101589045962019,0.0024569018679132817
2020-07-13,294.90435791015625,302.2760256899368,294.2393230460445,299.85940362043874,102997500.0,-0.0086967601637824,0.01508000159472434
2020-07-14,298.7260131835937,299.5128209928934,292.244174680497,293.4618473075831,93657000.0,0.0128757161252132,-0.009183367660086036
2020-07-15,301.4705505371094,302.5852023449328,299.0538994334267,301.9950892013541,87196500.0,0.0091455254793393,0.010205673827493779
2020-07-16,300.4776306152344,300.93659473733226,298.8852629404968,299.5409504736733,54622500.0,-0.0032990242466256,-0.005463304610251976
2020-07-17,301.34869384765625,302.1448775728989,299.49405713787746,301.49856607942473,62774900.0,0.0028947349269065,0.004007035559072048
2020-07-20,303.7841186523437,304.542827300873,300.3183906000122,301.07709924854146,56308800.0,0.0080492675451521,0.007905095805068416
2020-07-21,304.4303894042969,306.2287990760789,303.42813489954403,305.7792109507365,57292200.0,0.0021251416617585,0.0055208067456432456
2020-07-22,306.1631774902344,306.4816738102729,303.9526266536502,304.06502366768643,57792900.0,0.0056757648019837,0.0008254298228671826
2020-07-23,302.5101318359375,306.509773294685,301.12386388151054,305.7978874249834,75738000.0,-0.0120034490094067,9.167985806145633e-05
2020-07-24,300.5618896484375,301.6015907506285,299.035096640898,300.62746411034294,73766600.0,-0.0064610822443469,-0.01614273114484789
2020-07-27,302.7537841796875,302.93175570967287,300.4589061889574,301.2644660486615,48293000.0,0.0072661933717879,0.004400640968631249
2020-07-28,300.8335266113281,303.14712734269153,300.5337821524394,302.01372396724446,57495000.0,-0.0063628376959085,0.0007107049861211237
2020-07-29,304.53338623046875,305.1047758745193,301.6858711275575,301.72334633008643,48454200.0,0.0122236799185719,0.0064369886260505806
2020-07-30,303.4468688964844,303.86838636404417,299.4004326998644,301.51731023005146,61861700.0,-0.0035741900546771,-0.004060577003946584
2020-07-31,305.8447265625,305.9477762211641,300.9833553418727,305.2639895679316,84986800.0,0.0078710097541887,0.0068197533745248794
2020-08-03,307.9710388183594,308.7484706752371,306.9781602612835,307.5307980554894,53077900.0,0.0069282051098405,0.00911251320795213
2020-08-04,309.16064453125,309.16064453125,307.0999367904349,307.0999367904349,41917900.0,0.0038552782766755,0.0013340923673135882
2020-08-05,311.0807800292969,311.34307787020856,310.2096744926858,310.4813196956265,42697700.0,0.0061915942927246,0.007034421421247323
2020-08-06,313.1602478027344,313.28202079035816,310.1628886094789,310.4907323641872,43679400.0,0.0066624120255568,0.006208361310321039
2020-08-07,313.385009765625,313.6753782559275,311.25872803864536,312.1766846569839,57308300.0,0.0007174644443224,0.001254814179660215
2020-08-10,314.3216857910156,314.50900462280714,311.87693634969577,313.8439698873227,44282100.0,0.002984440749987,0.0026540833517989235
2020-08-11,311.7270812988281,316.1669637762921,310.98712470692084,315.52065231283603,69601100.0,-0.0082888729563767,0.005257733149539662
2020-08-12,316.07330322265625,316.8601109967527,314.17184395562185,314.19994321236794,53774400.0,0.013846093334249,0.0021899458178120976
2020-08-13,315.5018615722656,316.83195953791005,314.56518172145144,315.2957908616785,41816100.0,-0.0018095765577213,-8.884901727562848e-05
2020-08-14,315.51129150390625,316.05458191805104,314.3685407469734,315.10852595958863,47260400.0,2.9888225293961336e-05,-0.002456610971763471
2020-08-17,316.5135498046875,316.9163153538768,315.5206712677434,316.5416490619518,35481000.0,0.003171581480383,0.0027228233460043195
2020-08-18,317.1972961425781,317.6281608941963,315.29580849727586,316.91627502049505,38733900.0,0.0021579135266205,0.0022436436391155105
2020-08-19,315.87664794921875,318.10592262882545,315.3052582102795,317.5813840471287,68054200.0,-0.0041721827960419,0.001503024100653685
2020-08-20,316.8601379394531,317.34720129286933,313.99389916681145,314.12501951437406,42207800.0,0.0031086884916471,-0.0023879706242318573
2020-08-21,317.9841003417969,318.20889436883493,316.1762864236929,316.52288199564566,55106600.0,0.0035409113257286,0.0027116209248620655
2020-08-24,321.20635986328125,321.2812816955143,317.9560786980553,320.456998614907,48588700.0,0.010082399593109,0.009608938750077706
2020-08-25,322.3303527832031,322.4146505623299,320.5974888739316,321.7777149521224,38463400.0,0.003493177749689,0.0035214453943876816
2020-08-26,325.5618896484375,325.8335062797612,322.3771832169068,322.92982101246366,50790200.0,0.0099756207958022,0.010548082182288428
2020-08-27,326.2737121582031,327.74430653002054,324.58769969390005,326.4423362727961,58034100.0,0.002184056196833,0.005847217139216113
2020-08-28,328.3812561035156,328.51240502213,326.1051306036052,327.3134557864188,48588900.0,0.006438662588421,0.0023408487237574238
2020-08-31,327.1916809082031,329.05566491761255,326.957510913646,328.16583608941806,66099200.0,-0.0036291202206861,0.0016523308959720765
2020-09-01,330.2734069824219,330.3764280718998,327.1261470011209,328.034727836042,54908700.0,0.0093746381380233,0.004005764761603354
2020-09-02,335.0506286621094,336.0341317600016,331.0509846041809,332.2124878703745,69540000.0,0.0143608332944694,0.0169800419293966
2020-09-03,323.5198669433594,333.81396934221664,320.89714621360946,333.3362534717021,148011100.0,-0.0350211261866052,-0.006628877633582951
2020-09-04,320.8785705566406,325.8054893942068,313.666120962586,324.2131500684587,139156300.0,-0.0081977578621107,-0.024283314794179233
2020-09-08,312.11114501953125,320.94405943361454,311.802053186897,315.38952512691657,114465300.0,-0.0277034082818047,-0.015033706729251665
2020-09-09,318.2745666503906,320.7754867255069,315.2959019505696,316.176383607373,91462300.0,0.0195550689794467,-0.0005253781437517853
2020-09-10,312.7481689453125,320.84107109300925,311.7740135233413,320.17603614796514,90569500.0,-0.0175161327509739,0.000204434773172838
2020-09-11,312.90728759765625,315.63302955857506,310.04104936765964,314.5558533820421,84680200.0,0.0005086462656413,-0.01636565500388646
2020-09-14,317.0287780761719,318.82721666936453,313.0572631054365,316.1201971227485,65605700.0,0.0130856114271906,0.010069075618100658
2020-09-15,318.6304626464844,320.36329785700826,317.038095140093,319.5202915357684,52920900.0,0.0050394546556181,0.004806342114934049
2020-09-16,317.36590576171875,321.3374195804574,317.08488462715303,319.88557710007984,82096000.0,-0.0039766219242887,0.00303606477362727
2020-09-17,314.5746459960937,316.316885872113,311.90510195465646,312.43901647998564,91523300.0,-0.0088339889256386,-0.01574720789003001
2020-09-18,310.9530944824219,315.5047710780121,308.4327496129001,315.39192409872584,105877900.0,-0.0115793169325743,-0.002570710365526048
2020-09-21,307.49224853515625,307.6427207058514,302.5644069183266,306.29791334853064,99450800.0,-0.01119220029149,-0.025234692195508935
2020-09-22,310.62384033203125,311.1881037500896,306.4483312178812,308.9969157278458,63612100.0,0.0101327845933059,0.011458452602222167
2020-09-23,303.42022705078125,311.4703023200028,302.9123870189486,311.1881562135915,93112200.0,-0.0234639308814748,0.0009064314766612696
2020-09-24,304.2289733886719,307.33237956626084,300.74937241411027,302.0847950642425,76681300.0,0.0026618872034929,-0.013374164506000524
2020-09-25,309.1473999023437,309.9467420177309,302.4797581905343,303.36373551697545,71069400.0,0.0160375656680241,0.008470651256995436
2020-09-28,314.2821655273437,315.0062859764332,312.3636811367021,313.3699476812692,64584600.0,0.0164730132269967,0.016192111330177686
2020-09-29,312.57061767578125,314.8276432366407,311.86529539428534,314.0753109495666,51304000.0,-0.0054607785133394,-0.0005672693587855187
2020-09-30,314.9404602050781,318.13791487859936,313.0501876591284,313.2476698252386,104081100.0,0.0075531855279318,0.010459658600172459
2020-10-01,316.96240234375,318.5611154536733,315.0533313921479,317.5736758475334,88698700.0,0.0063995565113205,0.0013293585108061735
2020-10-02,313.9530639648437,316.9342388970397,311.46093086990044,311.9405592257788,89431100.0,-0.0095396653329892,-0.005120037776870221
2020-10-05,319.5203857421875,319.70845445162604,315.9937745693195,316.0407845717703,45713100.0,0.0175775800056333,0.008715196587021044
2020-10-06,314.9780578613281,321.786787223268,314.46083309595923,319.6614072862933,90128900.0,-0.0143180981056494,0.0064796740751528106
2020-10-07,320.4607849121094,321.27895403446433,317.9498253679829,317.97803710669746,56999600.0,0.0172569340898194,-0.0015794133065717936
2020-10-08,323.3008728027344,323.3667097598083,321.4952354207353,322.4262802003496,45242500.0,0.0088234714897945,0.006477242124947864
2020-10-09,326.18804931640625,326.65826416947885,324.34481512825994,324.97488695958054,59528600.0,0.0088906690573177,0.010127557172388228
2020-10-12,331.43560791015625,332.93088757924073,328.2663646461562,328.7647912025177,80388500.0,0.0159594926897979,0.0190203628974285
2020-10-13,329.2726135253906,331.4732152992231,328.29455872603177,331.29453138300465,73255500.0,-0.0065475259483686,-0.004387915765459888
2020-10-14,327.20361328125,330.965331099997,326.4606946757806,329.8556312313777,57727900.0,-0.0063033724914834,-0.0015333778551995395
2020-10-15,326.7992248535156,327.2882378221496,322.6895528624062,323.23498930051227,60357700.0,-0.0012366566494551,-0.011172386144036803
2020-10-16,326.6017150878906,329.85559258397126,326.42303121646523,328.1722160214179,89501900.0,-0.0006045591904363,0.00781371658782994
2020-10-19,321.63629150390625,328.5202133972915,320.724073772048,327.8807282470236,68425600.0,-0.0153200542091056,-0.004056592012618439
2020-10-20,322.9247131347656,326.21621665826694,322.2288044308222,322.9999348731785,60051900.0,0.0039978321295285,-0.007037965641032508
2020-10-21,322.3133850097656,325.07824979677264,322.0030272297962,322.87761970129503,63575000.0,-0.0018948921636163,-0.003494480847355168
2020-10-22,324.0813903808594,324.67386554712687,320.35729766384543,322.52968747373944,55399300.0,0.005470371504724,-0.0012447340833765608
2020-10-23,325.18170166015625,325.3791838133677,322.6895692994357,325.3227603410216,49143900.0,0.0033894190079932,0.002170033795599064
2020-10-26,319.1724548339844,322.5485940677697,315.62701643973,321.7492230698811,91473000.0,-0.0186525406605242,-0.008737417502554279
2020-10-27,318.07208251953125,319.8588929188217,317.8557733918637,319.5203520577409,65994100.0,-0.0034535357892367,-0.008373865250948177
2020-10-28,307.2007751464844,318.1003521348805,306.70234854389633,312.3167151087192,127094300.0,-0.0347765071494654,-0.005513033165036907
2020-10-29,310.3230285644531,313.5392823343287,305.7243131729001,307.43590225725967,90597700.0,0.0101122580389004,-0.01444225102364735
2020-10-30,307.08795166015625,310.0502997587057,303.3826559916133,308.7242903108591,120287300.0,-0.0104795885226723,-0.011190113122068827
2020-11-02,310.52984619140625,312.5611487460782,307.74615408386074,310.52984619140625,86068300.0,0.0111458257038547,0.008065584418807795
2020-11-03,316.0125732421875,318.1003282072314,310.61451625043287,313.8119713114063,93294200.0,0.0175019817827487,0.017566704506463717
2020-11-04,323.0751342773437,327.2130180276153,319.36042655061067,320.5547615943241,126959700.0,0.0221029084975315,0.02824455955679168
2020-11-05,329.3760070800781,331.2098560191429,328.0782098246944,328.4355776138151,82039700.0,0.0193150668055843,0.01214079049512098
2020-11-06,329.30084228515625,330.5704280240426,326.94035473283753,329.0845331386502,74973000.0,-0.0002282296556212,-0.0019324486072065607
2020-11-09,333.4386901855469,342.6737150116593,332.96847542290936,342.28813546234073,172304200.0,0.0124872637469368,0.03595899426260558
2020-11-10,332.9496765136719,334.02175124658214,329.62996144392315,332.43242305600245,85552000.0,-0.00146765395103,-0.02557261188661394
2020-11-11,335.42291259765625,336.25987970478604,333.9088065841856,335.16897833287265,58649000.0,0.0074008043205863,0.0066781981570555645
2020-11-12,332.169189453125,335.4701071140811,330.3353686300907,334.39800340553035,67546200.0,-0.0097477154028795,-0.0023514595748706187
2020-11-13,336.76788330078125,337.52021558537405,333.5798128231088,334.1064511622512,62892200.0,0.013749473553102,0.00609255361830344
2020-11-16,340.9715576171875,341.16903979187896,338.16906715410846,339.4762780381147,74541100.0,0.0124051456068918,0.010752665771246835
2020-11-17,339.1376647949219,340.3602403037653,336.9934867897762,338.5263913903148,66111000.0,-0.0053929492692046,-0.0023734853114255818
2020-11-18,335.0562744140625,339.9653183329974,335.0186491921803,339.4104682836854,70591300.0,-0.0121076147453512,-0.0011609795049239754
2020-11-19,336.46685791015625,336.843023961899,333.05309430882124,334.4167285334726,59940900.0,0.0042011525825087,-0.009226589939913214
2020-11-20,334.162841796875,336.4104823480211,334.08762005566564,336.2035866851526,70417300.0,-0.0068712291727961,-0.0012849295825007624
2020-11-23,336.1659240722656,337.4449231276328,333.7302150892081,335.9966536486472,63230600.0,0.0059764352643507,0.003070218280597803
2020-11-24,341.58282470703125,342.1376747014869,337.88694343738825,338.7521225576934,62415900.0,0.0159853219726338,0.013810907402129074
2020-11-25,341.0561828613281,341.52639763469347,339.9464828840976,341.4981858962768,45330900.0,-0.0015429588533517,-0.0017882385645909158
2020-11-27,342.0060119628906,342.4856114964469,340.9809185430137,342.16586890753234,28514100.0,0.0027810929106082,0.0028046714903470758
2020-11-30,340.49188232421875,341.488735239256,337.7740561538637,341.2160026644993,83872700.0,-0.0044370308990891,-0.0029149542459199463
2020-12-01,344.2159423828125,345.7770585569637,343.19087782922924,343.7927663925953,74231400.0,0.0108779150644326,0.012479535606565034
2020-12-02,344.94012451171875,345.09998144573603,342.50441569069324,343.0874773552345,45927000.0,0.0021016499171945,-0.001960051612053479
2020-12-03,344.8460998535156,346.25674412070674,343.7269864389068,344.83668637451905,62882000.0,-0.0002726197058283,0.0033463585777264468
2020-12-04,347.81793212890625,347.81793212890625,345.3445974128518,345.4386461232778,50749900.0,0.0085809292049171,0.004498624411796105
2020-12-07,347.1031494140625,347.60157594229366,345.814765484463,347.03731245570685,48944300.0,-0.0020571629956365,-0.0006222321665759948
2020-12-08,348.1187438964844,348.69239202215203,345.7676705297296,345.81468051721424,42458900.0,0.0029216433332151,0.0031332081632847496
2020-12-09,344.99658203125,348.946368874231,344.1502011862992,348.7865119244369,74098300.0,-0.0090091298396794,0.0007281042210809007
2020-12-10,344.8836975097656,345.94635866510754,342.72069258647576,343.6046985525773,57735400.0,-0.0003272582963726,-0.008634509267278068
2020-12-11,344.4793701171875,344.89316146012175,341.62048463826864,343.1627743440492,57698600.0,-0.0011730464190201,-0.0030490381347237643
2020-12-14,342.9370422363281,347.77083518668377,342.758358326332,346.67996216725686,69216200.0,-0.0044873251239822,0.008309051132351005
2020-12-15,347.5733947753906,347.5733947753906,344.1220339931997,345.5138515229535,63865300.0,0.0134289707032043,-0.0005678925864104547
2020-12-16,348.1187438964844,349.0497597658389,346.89616852599625,347.7895878852135,58420500.0,0.0015677889758501,0.00423863947442959
2020-12-17,350.06549072265625,350.27238637413245,348.94637724871234,349.7833733341127,64119500.0,0.005576613663659,0.0034966084249499407
2020-12-18,348.6677551269531,350.528299893319,346.62776476215817,350.3583079017458,136542300.0,-0.0040007755989149,0.0007303461185948752
2020-12-21,347.4210510253906,357.43210253413093,341.9149885476664,344.6916393900634,96386700.0,-0.0035820298317546,0.01950397640666701
2020-12-22,346.83551025390625,347.86494453688266,345.69274798703805,347.75161655299087,47949000.0,-0.0016868141922751,-0.027131107078312785
2020-12-23,347.1471862792969,349.08327322887294,346.81662711615803,347.8177293894569,46201400.0,0.0008982242580479,0.0034961849444034867
2020-12-24,348.49774169921875,348.5260736960716,347.0338738252053,347.6288457591147,26457900.0,0.0038828921550241,-0.0015974546606888358
2020-12-28,351.4916381835937,351.8882861556867,350.4527502200644,351.08550778286985,39000400.0,0.0085541718964365,0.00960071202968848
2020-12-29,350.821044921875,353.21992628820846,350.22604417784225,353.04048070439,53680500.0,-0.0019096720923491,0.003777127232941014
2020-12-30,351.3216247558594,352.36996634807684,350.9249767754317,351.6521839541972,49455300.0,0.0014258638319883,-0.0024092191799319203
2020-12-31,353.1065979003906,353.84325862502686,350.60384215784245,351.1232716965331,78520700.0,0.0050678746463058,0.004172378432456008
2021-01-04,348.2994384765625,354.5894015504455,344.5500169524332,354.4571663426054,110210800.0,-0.013707423214961,0.002106461893305218
2021-01-05,350.6982727050781,351.80327823381515,347.6005161328377,347.6477553425615,66426200.0,0.0068636666688377,-0.007888354009950041
2021-01-06,352.794921875,356.03436720781934,348.611067046914,349.16828219544726,107997700.0,0.0059606983944896,0.01195511257437291
2021-01-07,358.03662109375,358.7921603227116,355.0238601414591,355.203305752183,68766800.0,0.0147483444763317,0.0077160169389561516
2021-01-08,360.0765380859375,360.293740438384,356.14767148910244,359.4437517738404,71677200.0,0.0056813399199855,0.004176364177440824
2021-01-11,357.6493530273437,359.4343264812928,356.7332466955589,356.8560282898141,51034700.0,-0.0067635690489825,-0.0023881640998919406
2021-01-12,357.7248229980469,358.7542571093813,355.44872362782564,357.83817978500764,52547700.0,0.0002109943956949,-0.0018938467993350528
2021-01-13,358.688232421875,359.69875950492474,356.85601980188494,357.6493445205451,45303600.0,0.0026895378225837,0.0026292684916560324
2021-01-14,357.4320678710937,359.9537305098563,357.0920839586131,359.44372581916923,49989100.0,-0.003508253679324,0.0007085948263581809
2021-01-15,354.8255920410156,356.60111239100866,352.9367148490421,355.7889090330098,107160000.0,-0.0073189454093677,-0.009357671967882696
2021-01-19,357.6115417480469,358.15933207970585,355.8171148166169,357.3187681929068,51233300.0,0.0078209396326784,0.0043601242047430384
2021-01-20,362.5604248046875,363.4104134914988,359.5382107827262,359.9348587196526,61836100.0,0.0137438311597213,0.014554862214062986
2021-01-21,362.8910217285156,363.5615937815436,361.9560368836678,363.1271313416165,47840100.0,0.0009114240471733,0.00041591778145981826
2021-01-22,361.60650634765625,362.7870541098016,360.6242825394007,361.0115056640204,52860500.0,-0.0035459519929737,-0.0021326947260548058
2021-01-25,363.0326232910156,363.3914856062101,357.4320827097761,362.3526266158584,70402000.0,0.0039360799775557,0.0016646915405353962
2021-01-26,362.4659729003906,364.41151343720406,362.2298633321175,363.9959582912858,42665300.0,-0.0015620995239024,0.0028030346129325357
2021-01-27,353.60711669921875,359.1887500268536,351.34047074016087,359.0943004406497,123351100.0,-0.024744145055102,-0.014435744074992379
